	mouseSampleTag5	mouseSampleTag6	mouseSampleTag7	mouseSampleTag8	mouseSampleTag9	TagIDs
Aoki_41803	1.31972656223467	-0.644587316961396	-0.75590912881105	-0.75590912881105	0.836679012348821	mouseSampleTag5
Aoki_82947	1.36722462126453	-0.70725824317465	-0.696972422214543	-0.737812828456182	0.774818872580845	mouseSampleTag5
Aoki_647107	1.35220737273471	-0.680047820080504	-0.733705139878478	-0.733705139878478	0.795250727102745	mouseSampleTag5
Aoki_535044	1.20553622757097	-0.635795166047273	-0.772185857944123	-0.772185857944123	0.974630654364546	mouseSampleTag5
Aoki_658896	1.21107043949816	-0.586758073088839	-0.769715150222336	-0.817801543795202	0.963204327608218	mouseSampleTag5
Aoki_734326	1.18421560247938	-0.782293941505094	-0.616450162263544	-0.782293941505094	0.996822442794355	mouseSampleTag5
Aoki_850526	1.23955137403164	-0.703884115056649	-0.737186977940636	-0.737186977940636	0.938706696906283	mouseSampleTag5
Aoki_43027	1.21247065698453	-0.72068221618557	-0.731073410517451	-0.731073410517451	0.970358380235939	mouseSampleTag5
Aoki_322512	1.22017128127445	-0.727237241906714	-0.727237241906714	-0.727237241906714	0.961540444445697	mouseSampleTag5
Aoki_54281	1.28126301995065	-0.695032187248015	-0.73712665518273	-0.73712665518273	0.88802247766283	mouseSampleTag5
Aoki_267360	1.27841789271475	-0.700787867820311	-0.734657296546679	-0.734657296546679	0.891684568198921	mouseSampleTag5
Aoki_712747	1.29959481566052	-0.731979104618397	-0.683599102272823	-0.748614186882867	0.86459757811357	mouseSampleTag5
Aoki_113919	1.29155132952658	-0.722352990853743	-0.722352990853743	-0.722352990853743	0.875507643034652	mouseSampleTag5
Aoki_177987	1.31192654911532	-0.720469525856083	-0.720469525856083	-0.720469525856083	0.849482028452931	mouseSampleTag5
Aoki_313838	1.30400115854159	-0.712301963799978	-0.725674837991871	-0.725674837991871	0.859650481242128	mouseSampleTag5
Aoki_507374	1.30351893177844	-0.721274893208259	-0.721274893208259	-0.721274893208259	0.86030574784634	mouseSampleTag5
Aoki_264039	1.35244674226356	-0.799275872314698	-0.814818427567965	-0.514887881751068	0.776535439370169	mouseSampleTag5
Aoki_838964	1.27433942428374	-0.771783128673383	-0.771783128673383	-0.623185729841013	0.892412562904038	mouseSampleTag5
Aoki_282765	1.27256954552111	0.104547465286608	-0.490826444229986	-1.37480254235911	0.488511975781371	mouseSampleTag5
Aoki_97737	1.15882998698513	-0.321797247304739	-0.17213046700174	-1.40550359990164	0.740601327222988	mouseSampleTag5
Aoki_547867	1.31517309290762	-0.215000324469881	-0.223450493839381	-1.38436417629645	0.507641901698086	mouseSampleTag5
Aoki_731685	1.43176348494288	-0.331288806550514	-0.203251780902047	-1.28422059766236	0.386997700172038	mouseSampleTag5
Aoki_522598	1.17494970132888	-0.73629549413332	-0.241083889087903	-1.09871607861523	0.901145760507568	mouseSampleTag5
Aoki_275665	1.25960603106011	-0.881113570636256	-0.354641756376592	-0.881113570636256	0.857262866588996	mouseSampleTag5
Aoki_441280	1.29459770211304	-0.80126399705649	-0.525319982251248	-0.822314726088369	0.854301003283065	mouseSampleTag5
Aoki_60859	1.42688362648507	-0.365424370615005	-0.574555852648244	-1.07466053697739	0.587757133755568	mouseSampleTag5
Aoki_363547	1.42447969749065	-0.484769455596898	-0.479259658157222	-1.06693282033583	0.606482236599301	mouseSampleTag5
Aoki_651419	1.35363934897447	-0.460695794033155	-0.412413451794531	-1.15401568851761	0.673485585370827	mouseSampleTag5
Aoki_228609	1.28034340157958	-0.605755116378275	-0.614285210698138	-0.928655004839062	0.868351930335891	mouseSampleTag5
Aoki_183237	1.38456938554064	-0.492607290348715	-0.711802491477019	-0.901687510618485	0.721527906903577	mouseSampleTag5
Aoki_883363	1.38906391067374	-0.476583526149849	-0.653210304128909	-0.961222499804767	0.701952419409788	mouseSampleTag5
Aoki_136131	1.60989646162854	-0.71052344691338	-0.51140970512325	-0.72623730903235	0.338273999440436	mouseSampleTag5
Aoki_287140	1.53602560258456	-0.767389303033241	-0.459054946245603	-0.784507777804254	0.474926424498534	mouseSampleTag5
Aoki_452500	1.43722251721563	-0.74507477075543	-0.597983980425321	-0.760256747174141	0.666092981139257	mouseSampleTag5
Aoki_683308	1.46915334319052	-0.6952600356631	-0.653996827409107	-0.73939746692173	0.619500986803414	mouseSampleTag5
Aoki_102269	1.56994608611058	-0.652312766286137	-0.677602067408592	-0.677602067408592	0.437570814992746	mouseSampleTag5
Aoki_333157	1.55271499423175	-0.665090423923562	-0.679737914401528	-0.679737914401528	0.471851258494867	mouseSampleTag5
Aoki_134765	1.49607040863598	-0.675152251030464	-0.698160141120195	-0.698160141120195	0.575402124634873	mouseSampleTag5
Aoki_558305	1.52156742899234	-0.683987078278085	-0.683987078278085	-0.683987078278085	0.530393805841914	mouseSampleTag5
Aoki_183034	1.48383826660957	-0.714501977805448	-0.878303563093713	-0.450668240947842	0.559635515237429	mouseSampleTag5
Aoki_172478	1.37054285521913	-0.586350939593555	-1.03727222762423	-0.452185323517664	0.705265635516327	mouseSampleTag5
Aoki_751300	1.3774830961126	-0.372567000835366	-1.06173269970305	-0.617673643411884	0.6744902478377	mouseSampleTag5
Aoki_154198	1.51290825396912	-0.373343472153713	-0.815525668687519	-0.815525668687519	0.491486555559631	mouseSampleTag5
Aoki_39070	1.50799149144487	-0.4115320705101	-0.804398372439229	-0.804398372439229	0.512337323943684	mouseSampleTag5
Aoki_155376	1.51474322253633	-0.433383913373554	-0.794033552126276	-0.794033552126276	0.506707795089779	mouseSampleTag5
Aoki_44730	1.4751747710599	-0.469036914852754	-0.774156470494225	-0.815146557048079	0.583165171335155	mouseSampleTag5
Aoki_622528	1.45070378675002	-0.528630942666263	-0.778632789023535	-0.778632789023535	0.635192733963313	mouseSampleTag5
Aoki_32971	1.50728054114762	-0.446454062458832	-0.867473498178353	-0.712136148890051	0.518783168379612	mouseSampleTag5
Aoki_523466	1.52463498107208	-0.541679143057447	-0.747970176100745	-0.747970176100745	0.512984514186855	mouseSampleTag5
Aoki_440682	1.4519434780948	-0.290231534729221	-0.862941630802244	-0.862941630802244	0.564171318238912	mouseSampleTag5
Aoki_359197	1.42006867596557	-0.401860521348945	-0.83544210870234	-0.83544210870234	0.652676062788055	mouseSampleTag5
Aoki_376968	1.45656629652946	-0.369610861364454	-0.836304834667179	-0.836304834667179	0.585654234169354	mouseSampleTag5
Aoki_525411	1.34316243820345	-0.338680814704154	-0.79193949957003	-0.952277776521109	0.739735652591846	mouseSampleTag5
Aoki_503159	1.36935141114239	-0.38171841520272	-0.85425514272841	-0.85425514272841	0.720877289517146	mouseSampleTag5
Aoki_711207	1.36438991530031	-0.47376681092602	-0.821212362892668	-0.821212362892668	0.751801621411044	mouseSampleTag5
Aoki_296157	1.18111975061882	0.503375514592363	-1.04553144285018	-1.04553144285018	0.406567620489184	mouseSampleTag5
Aoki_429855	1.0252023214259	0.57749013792327	-1.00986099809887	-1.13900742727869	0.546175966028386	mouseSampleTag5
Aoki_657333	0.982369683370857	0.742107292996132	-1.07364976888346	-1.07364976888346	0.422822561399926	mouseSampleTag5
Aoki_769582	0.972400386393288	0.709461830013946	-1.05655730072358	-1.09982618447213	0.474521268788476	mouseSampleTag5
Aoki_228480	1.65498713819071	-0.23690338324716	-0.535256671520241	-0.955564699159342	0.0727376157360341	mouseSampleTag5
Aoki_837976	1.68117731270727	-0.188496177785217	-0.45301607468396	-0.962797964174987	-0.0768670960631022	mouseSampleTag5
Aoki_213823	1.64141819020216	-0.0285085687378538	-0.622212236323931	-0.957433568371578	-0.033263816768796	mouseSampleTag5
Aoki_629848	1.70436026373517	-0.176729141691593	-0.593737076709536	-0.83797272370588	-0.0959213216281635	mouseSampleTag5
Aoki_789451	1.68617869621544	-0.106945960160094	-0.755189779471405	-0.755189779471405	-0.0688531771125382	mouseSampleTag5
Aoki_409642	1.6390819677223	-0.138040989183365	-0.801266043046924	-0.801266043046924	0.101491107554914	mouseSampleTag5
Aoki_852580	1.59992371518933	-0.118104931630192	-0.834127376388417	-0.834127376388417	0.186435969217691	mouseSampleTag5
Aoki_481677	1.64807756691832	-0.314661240072835	-0.758627662381566	-0.758627662381566	0.183838997917644	mouseSampleTag5
Aoki_732615	1.67264713727114	-0.248144592829262	-0.753004787260941	-0.753004787260941	0.0815070300799997	mouseSampleTag5
Aoki_804959	1.68682838286192	-0.343998621516148	-0.716933465809445	-0.716933465809445	0.0910371702731151	mouseSampleTag5
Aoki_198989	1.64176751839053	-0.378980511817394	-0.719761109306128	-0.769247099661708	0.226221202394705	mouseSampleTag5
Aoki_536337	1.63134972603913	-0.439833620841728	-0.731837933391873	-0.731837933391873	0.272159761586344	mouseSampleTag5
Aoki_681784	1.62609813628758	-0.403304790303799	-0.74787762800846	-0.74787762800846	0.272961910033135	mouseSampleTag5
Aoki_641828	1.60910489665944	-0.508727375053074	-0.610740533467933	-0.818883690767682	0.329246702629252	mouseSampleTag5
Aoki_5756	1.58043336597401	-0.450739010881077	-0.75815392005488	-0.75815392005488	0.386613485016832	mouseSampleTag5
Aoki_16216	1.61141654251617	-0.479733050595009	-0.72990578053308	-0.72990578053308	0.328128069144998	mouseSampleTag5
Aoki_93833	1.50256332563599	-0.186360969942165	-0.65927402742017	-1.05549696389929	0.398568635625638	mouseSampleTag5
Aoki_378238	1.51975904288103	-0.351099656425629	-0.663969933692651	-0.959044693880433	0.454355241117684	mouseSampleTag5
Aoki_446499	1.56301726433387	-0.442074228736543	-0.527621103161077	-0.970139964192599	0.37681803175635	mouseSampleTag5
Aoki_445880	1.49630978461569	-0.211014620954808	-0.869239434205463	-0.869239434205463	0.453183704750043	mouseSampleTag5
Aoki_814081	1.50466955539774	-0.231078815697818	-0.860782146131762	-0.860782146131762	0.447973552563601	mouseSampleTag5
Aoki_383676	1.56456321395553	-0.366536105947465	-0.746772182368237	-0.841382704883631	0.390127779243806	mouseSampleTag5
Aoki_227884	1.56593263365687	-0.274092927605967	-0.821433905758159	-0.821433905758159	0.351028105465413	mouseSampleTag5
Aoki_700214	1.59469381896178	-0.312009018227099	-0.795251512693355	-0.795251512693355	0.307818224652031	mouseSampleTag5
Aoki_849823	1.57641928428918	-0.326030843393958	-0.775706418618332	-0.82650320029135	0.351821178014456	mouseSampleTag5
Aoki_727093	1.50429856618028	0.11971542548926	-0.916307675769563	-0.916307675769563	0.208601359869584	mouseSampleTag5
Aoki_823505	1.43039352147508	0.186475380803058	-0.926306119089982	-0.986654840159984	0.296092056971831	mouseSampleTag5
Aoki_169788	1.40387605729196	-0.148349280503966	-0.915445431319781	-0.915445431319781	0.575364085851565	mouseSampleTag5
Aoki_274886	1.28429655155883	-0.0472978484146469	-0.965850443276748	-0.965850443276748	0.694702183409314	mouseSampleTag5
Aoki_708040	1.34693218363283	-0.0701676877560126	-0.947998337631108	-0.947998337631108	0.619232179385403	mouseSampleTag5
Aoki_601394	0.283619411229217	1.63923769321791	-0.640952368149044	-0.640952368149044	-0.640952368149044	mouseSampleTag6
Aoki_572197	0.284706402328394	1.63879660767107	-0.641167669999823	-0.641167669999823	-0.641167669999823	mouseSampleTag6
Aoki_730664	0.284701667477721	1.6387985304473	-0.641166732641672	-0.641166732641672	-0.641166732641672	mouseSampleTag6
Aoki_408415	0.290969405555109	1.63624221691969	-0.642403874158266	-0.642403874158266	-0.642403874158266	mouseSampleTag6
Aoki_450633	0.288314305536558	1.63732780666131	-0.641880704065957	-0.641880704065957	-0.641880704065957	mouseSampleTag6
Aoki_609688	0.287717801936805	1.63757115270248	-0.64176298487976	-0.64176298487976	-0.64176298487976	mouseSampleTag6
Aoki_736193	0.287220388203028	1.637773921469	-0.641664769890675	-0.641664769890675	-0.641664769890675	mouseSampleTag6
Aoki_378369	0.280683887297706	1.64042556760217	-0.640369818299957	-0.640369818299957	-0.640369818299957	mouseSampleTag6
Aoki_473527	0.278671272731799	1.64123718404377	-0.639969485591856	-0.639969485591856	-0.639969485591856	mouseSampleTag6
Aoki_802316	0.279588235549229	1.64086768747134	-0.640151974340189	-0.640151974340189	-0.640151974340189	mouseSampleTag6
Aoki_354953	0.276159223754821	1.64224701336985	-0.639468745708223	-0.639468745708223	-0.639468745708223	mouseSampleTag6
Aoki_867792	0.275985271291728	1.64231681012974	-0.639434027140489	-0.639434027140489	-0.639434027140489	mouseSampleTag6
Aoki_546287	0.275557124117778	1.64248852775174	-0.639348550623173	-0.639348550623173	-0.639348550623173	mouseSampleTag6
Aoki_761425	0.275134358606544	1.64265798601478	-0.639264114873773	-0.639264114873773	-0.639264114873773	mouseSampleTag6
Aoki_871549	0.275030288299236	1.64269968542117	-0.639243324573469	-0.639243324573469	-0.639243324573469	mouseSampleTag6
Aoki_470825	0.271076973622294	1.64427922107303	-0.638452064898441	-0.638452064898441	-0.638452064898441	mouseSampleTag6
Aoki_631294	0.272704518290894	1.64363000149097	-0.638778173260621	-0.638778173260621	-0.638778173260621	mouseSampleTag6
Aoki_498164	0.248059150687503	1.6533022359859	-0.633787128891136	-0.633787128891136	-0.633787128891136	mouseSampleTag6
Aoki_593513	0.248546679197254	1.65311419056886	-0.633886956588705	-0.633886956588705	-0.633886956588705	mouseSampleTag6
Aoki_128357	0.246191869688062	1.6540212429549	-0.633404370880988	-0.633404370880988	-0.633404370880988	mouseSampleTag6
Aoki_584467	0.247317051695816	1.65358821795183	-0.633635089882548	-0.633635089882548	-0.633635089882548	mouseSampleTag6
Aoki_655829	0.247382324741328	1.65356307604994	-0.633648466930424	-0.633648466930424	-0.633648466930424	mouseSampleTag6
Aoki_720208	0.252591133400994	1.65154908836476	-0.634713407255253	-0.634713407255253	-0.634713407255253	mouseSampleTag6
Aoki_767709	0.252887083832215	1.65143420478574	-0.634773762872652	-0.634773762872652	-0.634773762872652	mouseSampleTag6
Aoki_549660	0.254905316864458	1.65064945353094	-0.635184923465134	-0.635184923465134	-0.635184923465134	mouseSampleTag6
Aoki_516137	0.253969374218873	1.65101365954033	-0.6349943445864	-0.6349943445864	-0.6349943445864	mouseSampleTag6
Aoki_706189	0.253760198432363	1.65109498986642	-0.634951729432926	-0.634951729432926	-0.634951729432926	mouseSampleTag6
Aoki_316250	0.265748935420444	1.64639416746996	-0.637381034296803	-0.637381034296803	-0.637381034296803	mouseSampleTag6
Aoki_524941	0.266336837847594	1.64616158187872	-0.637499473242106	-0.637499473242106	-0.637499473242106	mouseSampleTag6
Aoki_131299	0.267636688476041	1.64564664895522	-0.637761112477087	-0.637761112477087	-0.637761112477087	mouseSampleTag6
Aoki_298321	0.267691649421921	1.64562485545361	-0.637772168291845	-0.637772168291845	-0.637772168291845	mouseSampleTag6
Aoki_284247	0.268333469915608	1.64537023105023	-0.637901233655278	-0.637901233655278	-0.637901233655278	mouseSampleTag6
Aoki_400347	0.268527355571654	1.64529326694466	-0.637940207505439	-0.637940207505439	-0.637940207505439	mouseSampleTag6
Aoki_225236	0.262906436658637	1.64751598682569	-0.636807474494775	-0.636807474494775	-0.636807474494775	mouseSampleTag6
Aoki_356901	0.262217978850739	1.64778701337742	-0.636668330742719	-0.636668330742719	-0.636668330742719	mouseSampleTag6
Aoki_536196	0.262306201323093	1.64775229746837	-0.63668616626382	-0.63668616626382	-0.63668616626382	mouseSampleTag6
Aoki_358075	0.25691699025125	1.64986499032574	-0.635593993525662	-0.635593993525662	-0.635593993525662	mouseSampleTag6
Aoki_798189	0.261083971759057	1.64823286238413	-0.636438944714397	-0.636438944714397	-0.636438944714397	mouseSampleTag6
Aoki_270379	0.259888730754131	1.64870200809288	-0.636196912949003	-0.636196912949003	-0.636196912949003	mouseSampleTag6
Aoki_521433	0.259842924554479	1.64871997166136	-0.636187632071947	-0.636187632071947	-0.636187632071947	mouseSampleTag6
Aoki_190488	0.318774636697624	1.62463430524761	-0.647802980648413	-0.647802980648413	-0.647802980648413	mouseSampleTag6
Aoki_353234	0.318279972696093	1.62484464029821	-0.647708204331434	-0.647708204331434	-0.647708204331434	mouseSampleTag6
Aoki_131376	0.319924883717281	1.62414467362185	-0.648023185779711	-0.648023185779711	-0.648023185779711	mouseSampleTag6
Aoki_533180	0.320608179661318	1.62385345549785	-0.648153878386389	-0.648153878386389	-0.648153878386389	mouseSampleTag6
Aoki_242723	0.324240604370132	1.62230087305145	-0.648847159140527	-0.648847159140527	-0.648847159140527	mouseSampleTag6
Aoki_121608	0.326469100520018	1.62134464634836	-0.649271248956127	-0.649271248956127	-0.649271248956127	mouseSampleTag6
Aoki_538116	0.327845331305121	1.62075270623609	-0.649532679180404	-0.649532679180404	-0.649532679180404	mouseSampleTag6
Aoki_523232	0.307637326710194	1.629336348321	-0.645657891677063	-0.645657891677063	-0.645657891677063	mouseSampleTag6
Aoki_188381	0.309145846578164	1.62870358601019	-0.645949810862786	-0.645949810862786	-0.645949810862786	mouseSampleTag6
Aoki_101588	0.308684633061166	1.62889718297427	-0.645860605345144	-0.645860605345144	-0.645860605345144	mouseSampleTag6
Aoki_345354	0.308593388474041	1.62893546912653	-0.645842952533522	-0.645842952533522	-0.645842952533522	mouseSampleTag6
Aoki_814696	0.308563404435371	1.62894804937467	-0.645837151270015	-0.645837151270015	-0.645837151270015	mouseSampleTag6
Aoki_465781	0.315012836375464	1.62623036292707	-0.647081066434178	-0.647081066434178	-0.647081066434178	mouseSampleTag6
Aoki_207459	0.310813258031779	1.6280026753148	-0.646271977782193	-0.646271977782193	-0.646271977782193	mouseSampleTag6
Aoki_509302	0.312062500333964	1.62747651316942	-0.646513004501128	-0.646513004501128	-0.646513004501128	mouseSampleTag6
Aoki_162107	0.304805317687033	1.63052078062292	-0.64510869943665	-0.64510869943665	-0.64510869943665	mouseSampleTag6
Aoki_474338	0.302511219139903	1.63147691583151	-0.644662711657137	-0.644662711657137	-0.644662711657137	mouseSampleTag6
Aoki_543723	0.296073564805528	1.63414412052266	-0.643405895109396	-0.643405895109396	-0.643405895109396	mouseSampleTag6
Aoki_254579	0.298252044033384	1.63324416804921	-0.643832070694199	-0.643832070694199	-0.643832070694199	mouseSampleTag6
Aoki_468085	0.298477145451528	1.63315102358527	-0.6438760563456	-0.6438760563456	-0.6438760563456	mouseSampleTag6
Aoki_233113	0.299648649078269	1.63266580642219	-0.644104818500153	-0.644104818500153	-0.644104818500153	mouseSampleTag6
Aoki_496493	0.299963076947855	1.63253544372105	-0.644166173556301	-0.644166173556301	-0.644166173556301	mouseSampleTag6
